variable,persistent pollution index,population,food per capita,industrial output,resources_total,persistent pollution index,population,food per capita,industrial output,resources_energy,resources_material
model,Base Model,Base Model,Base Model,Base Model,Base Model,CE & ET Model,CE & ET Model,CE & ET Model,CE & ET Model,CE & ET Model,CE & ET Model
time,,,,,,,,,,,
1968.0,0.9142101442295711,3619284627.475571,425.8504592324063,713038870301.63,0.9216944642786488,0.6992763748986256,3248713184.199896,390.3987384553176,520574550100.607,0.9456563251367627,0.9383679400232079
1968.5,0.9302050397654562,3650080426.1431885,427.14167649358984,725227776092.8059,0.9201792566792578,0.7109139305433723,3274226419.581518,391.82023342125643,529771504182.5673,0.9446176171489783,0.9372523701539882
1969.0,0.9464647437709468,3681115841.2987266,428.43229360710035,737609552343.8519,0.9186381476550606,0.722679398916757,3300028598.306778,393.2193094723337,539122145046.8028,0.9435615770092499,0.9361181461836788
1969.5,0.9629934253017003,3712382909.4487624,429.70765195235407,750178908727.9901,0.9170676079921406,0.7345780239908966,3326119999.3967805,394.60694742057063,548617031779.9295,0.9424878401453798,0.9349649596779455
1970.0,0.9797957883850471,3743840285.7648263,430.92936555691483,762911519201.6058,0.9154561475757076,0.7466154764496775,3352500912.7750473,395.9837317083627,558247699971.0585,0.9413960621088767,0.9337925049728523
1970.5,0.9968770694570458,3775529622.640863,432.1207208291195,775810371367.6744,0.9138031378077948,0.7587977645910942,3379171036.9885726,397.34764505093835,568006886296.5582,0.9402859184581607,0.9326004765592952
1971.0,1.0142431946003727,3807470275.1008615,433.2915182423444,788879316339.7748,0.9121079557632497,0.7711311505746294,3406129569.905432,398.6962929346019,577811624514.2711,0.9391571041386011,0.9313885667296944
1971.5,1.0320390105494537,3839661713.331198,434.4473258644612,802122376005.5492,0.9103699703780584,0.7836220753891987,3433363512.148164,400.01297598260686,587626905683.9303,0.9380094962729989,0.9301566270304125
1972.0,1.0502803680586787,3872104660.2008147,435.5904338908533,815543512333.5752,0.9085885327540332,0.7962770915542312,3460856301.01988,401.2876258512125,597598219631.6199,0.9368430514182856,0.9289045928638784
1972.5,1.0689542427848504,3904800653.4339123,436.72201426551953,829146507628.3091,0.9067629769846642,0.8091028020787815,3488616406.7813416,402.5457513816689,607720021691.4952,0.9356574188401287,0.9276321221417446
1973.0,1.088055321239052,3937751798.616694,437.84280424317865,842934947617.8048,0.9048926213078355,0.8221057944483916,3516652306.5818734,403.7912076009725,617987313364.8685,0.9344522625564406,0.9263388760841248
1973.5,1.1075844608355796,3970960605.3132153,438.953306868409,856912233974.7201,0.9029767692213851,0.8352925648020907,3544970862.6037903,405.022965633142,628395815794.8822,0.9332272613992444,0.9250245162577376
1974.0,1.1275474131445546,4004429866.491648,440.05387112201834,871081602328.8951,0.9010147104701367,0.8486694555385923,3573577323.0868683,405.9065308449299,638941801146.1095,0.9319821086375323,0.9236887037209887
1974.5,1.147953766476162,4038163099.384226,441.14466921595186,885446140248.482,0.899005721899869,0.8622426117538814,3602440277.809045,406.60273864540153,649607221592.3871,0.9307165118744816,0.9223310986204476
1975.0,1.1688160715051827,4072166808.1482434,442.2254708912224,900008802078.2614,0.8969490684310047,0.8760179526475267,3631544200.5087094,407.6221271794471,660381717372.9384,0.9294302244569957,0.9209513914705074
1975.5,1.1901491199025256,4106443861.719708,443.2964075455243,914772416032.8636,0.8948440049855791,0.8900011533360794,3660852856.927399,408.76561367316646,671279005941.3169,0.928123030001865,0.919549287737029
1976.0,1.2119693510656178,4140997163.464267,444.4372705715624,929739707875.8314,0.8926897754032093,0.9041976334791063,3690341039.851343,409.95387467246695,682325913585.7168,0.9267946919353643,0.9181244580174068
1976.5,1.2342943662150754,4175836822.472075,445.58990347374527,944917952978.6061,0.8904856129048114,0.9186126364402786,3720020633.18817,411.1557062111167,693571695382.6323,0.9254449262064867,0.9166765150353534
1977.0,1.2571425324854877,4210968129.2067866,446.73170175439685,960310983253.751,0.8882307234306425,0.9332514113284343,3749906536.457584,412.36563843407777,704931161539.9186,0.9240733551959989,0.9152049519580204
1977.5,1.2805326626143338,4246394299.257393,447.855714247025,975921246053.1293,0.8859242985370503,0.9481193658047816,3779999243.843827,413.56995352363407,716407490409.9116,0.9226797977993924,0.9137093993956201
1978.0,1.3044837993197775,4282110492.6463103,448.9607638013064,991750726178.599,0.8835655205202336,0.9632221604864767,3810299090.356434,414.7636383217665,728004765674.682,0.921264082413191,0.9121894739897417
1978.5,1.3290150503062048,4318076085.064463,450.05077338704075,1007801265727.3243,0.881153560814893,0.9785657545815516,3840820645.553741,415.9438189310391,739727756577.7333,0.9198260455795472,0.9106447786033167
1979.0,1.3541454533503978,4354292832.935258,451.1250600847275,1024074745418.7479,0.878687564515615,0.9941564042168102,3871605353.58349,417.1064515923724,751582002092.2183,0.9183655310431289,0.90907490126169
1979.5,1.3798938644895704,4390762017.204498,452.18345024149505,1040572968531.7013,0.8761666692792289,1.0100006243559774,3902655357.246836,418.2528406982812,763573744826.0269,0.9168823886121898,0.90747941359304
1980.0,1.4062788665974948,4427484539.364863,453.2258732170146,1057297692899.3336,0.8735900054496446,1.0262012850758797,3933973799.034418,419.38418163592826,775710050705.3024,0.9153764731910478,0.9058578689797858
1980.5,1.4333186975554175,4464460971.041162,454.2522393305012,1074250637707.6346,0.8709566960859243,1.0428058160669387,3965564707.6174583,420.5014548336278,787940278280.6139,0.9138476436501891,0.9042097998946762
1981.0,1.4610311955307431,4501678105.268262,455.26376956376686,1091433482425.5292,0.868265856982922,1.059797479765549,3997425458.7042465,421.59848769116473,800121177170.3805,0.912295886276244,0.9025348289882287
1981.5,1.4894337593493956,4539103652.406309,456.26331431566257,1108847899401.1394,0.865516590644681,1.0771653072939233,4029530023.308764,422.6503174958412,812487174895.8677,0.9107204749820725,0.9008318865216692
1982.0,1.5185433221142344,4576737567.573077,457.2500681576697,1126495588995.8708,0.8627079777283839,1.0949026960981412,4061844618.382535,423.63818722303387,825003413299.0211,0.9091125934968427,0.8990919428234189
1982.5,1.548376336323501,4614579311.324187,458.22354490335914,1144378169285.1118,0.8598390914319348,1.1130063183317296,4094371979.159123,424.5959653878245,837654119148.9225,0.9074719473372882,0.8973145002738165
1983.0,1.5789487692216884,4652627912.589596,459.1833221041045,1162497195567.2688,0.8569089976314084,1.1314753125265995,4127114313.0810676,425.5342266459998,850553564579.2319,0.9057982869455169,0.8954990567719586
1983.5,1.6102761075119154,4690882001.616512,460.12896759437956,1180854162802.9119,0.8539167549614668,1.1503111740539778,4160086982.610339,426.46932287573145,863606738030.1045,0.9040909204362882,0.8936446795607541
1984.0,1.6423733693380695,4729329710.731675,461.0610048334406,1199450502957.534,0.8508614148999315,1.169517531942832,4193292838.1167593,427.3960829320727,876798716106.6588,0.9023495111045711,0.891750729159337
1984.5,1.6752551219817995,4767905331.6545,461.9849571799757,1218287608294.5818,0.8477420173193215,1.1890998750270856,4226732309.709922,428.382405798598,890133987080.4464,0.9005737773750881,0.8898165982818206
1985.0,1.7089355039971001,4806607739.907474,462.8992544575519,1237366963965.3013,0.8445575664322772,1.2090652883863422,4260412582.4785433,429.3759315293626,903621036131.438,0.8987634234855318,0.8878416418931792
1985.5,1.743428250696422,4845435189.814378,463.8036801191404,1256689917289.8274,0.8413070594478874,1.2294221929112088,4294336991.8450017,430.35665743356657,916924056991.9702,0.8969181326988284,0.8858251603867054
1986.0,1.7787467223397277,4884385406.95842,464.70818712173553,1276257772158.6892,0.8379894868951608,1.2501800916166912,4328470810.111033,431.2822382247557,930328262399.0289,0.8950388635936841,0.8837676846445085
1986.5,1.8149039358231829,4923455815.52879,465.58919453763207,1296072540845.4287,0.8346038325750978,1.2713493679808117,4362813473.05276,432.1703126645692,943916774383.5626,0.8931254926676976,0.8816688417241894
1987.0,1.8519125979395201,4962643106.517709,466.4526523909926,1316134435695.2036,0.8311490703258871,1.2929411018352195,4397374255.9132595,433.0359774189689,957690354500.7118,0.8911775811798124,0.8795279967628601
1987.5,1.8897851395390148,5001943597.361793,467.29946528010066,1336444082370.1584,0.8276241715676536,1.3149668157835752,4432161514.530833,433.884281240636,971649928258.19,0.8891946904010394,0.877344524601719
1988.0,1.9285337558946265,5041353234.30953,468.1293269898149,1357002133413.1604,0.8240281033260969,1.337438232924216,4467182199.066866,434.7168848375909,985796857049.3317,0.8871763841461424,0.8751177958161732
1988.5,1.968170440125447,5080867605.686517,468.941592774615,1377809171218.7566,0.8203598279478537,1.3603670809977857,4502441932.667265,435.5343570068902,1000138180715.0288,0.8851266884553496,0.8728530020790816
1989.0,2.008707014659083,5120496989.7824,469.7340931885467,1398865677544.5413,0.8166183032463306,1.3837649432730241,4537945761.104678,436.33747639892186,1014692295253.229,0.8830504285506219,0.8705563702165994
1989.5,2.050155161268254,5160258386.38487,470.5041017506471,1420171975824.6548,0.8128024895524752,1.4076431495277233,4573664590.008413,437.1315193956351,1029287157494.9359,0.8809473339377711,0.868227513589263
1990.0,2.09252644941555,5200145989.660729,471.25275848474115,1441728211629.3142,0.8089113534321156,1.4320123973717414,4609573056.451665,437.90027552240247,1044056194986.5638,0.878817531562135,0.8658664062460234
1990.5,2.1358323626073648,5240153644.1954365,471.98517219052724,1463534556630.5977,0.8049438582015848,1.4568821778193919,4645672598.693436,438.65202950626025,1059072985306.8895,0.8766608431524822,0.8634728826552086
1991.0,2.1800843221304045,5280274857.755026,472.70326543007,1485591532904.5273,0.8008989636562137,1.482260462089407,4681971718.80292,439.39644763790795,1074340529435.1202,0.8744769183445896,0.8610466906991748
1991.5,2.2252937076963564,5320502719.092142,473.38248731117574,1507899750760.6152,0.7967756243857462,1.5081535492922042,4718477820.697832,440.13619962217115,1089861832948.7543,0.8722653957403969,0.8585875826556081
1992.0,2.2714718754311547,5360829373.489852,474.154097796696,1530457681808.904,0.79257278919976,1.5345660336579054,4755196896.972702,440.87182968487,1105639739968.5427,0.8700259030838308,0.8560953146579668
1992.5,2.3186301739211665,5401248653.954502,474.8885502482853,1553274879976.575,0.7882894100599165,1.5615008665087005,4792133622.278154,441.6032385913075,1121676745494.25,0.8677580575808284,0.8535696357999417
1993.0,2.36677996009582,5441752119.960205,475.59151305265686,1576349704165.3289,0.7839243943542985,1.5889594847362798,4829291521.769184,442.330108361042,1137974942715.629,0.8654614667330831,0.8510102931980216
1993.5,2.415932599867456,5482330535.061259,476.2638700811644,1599680947338.536,0.7794766528525573,1.6169419806173435,4866673133.393933,443.0520183004567,1154535981976.04,0.8631357291661733,0.8484170314032188
1994.0,2.4660995450730034,5522973830.79963,476.90661556429444,1623267409049.4739,0.7749450974487287,1.6454472936329085,4904280142.445538,443.76847089490053,1171361028384.7551,0.8607804353810669,0.8457895919170402
1994.5,2.5172923763974535,5563671116.2349,477.52065357901205,1647107895453.0857,0.7703286407579972,1.674473410012724,4942113486.242833,444.4788925537868,1188450717071.1987,0.8583951684527037,0.8431277127513798
1995.0,2.569522825341579,5604410678.815591,476.8752404888749,1671201202582.8499,0.7656261957176956,1.7040175599482172,4980157675.062587,445.18403684336164,1205805105672.3682,0.8559795047065134,0.8404311280075486
1995.5,2.6228027817604374,5645156071.51639,475.9904721873368,1695434326533.5261,0.7608366752618627,1.7340764056560471,5018383607.307096,445.8855200028277,1223423666075.459,0.8535330144091033,0.8376995690619099
1996.0,2.677144291987453,5685881955.394248,475.42242231528195,1719787509230.9016,0.7559594703154608,1.764646215898065,5056790564.19543,446.58207663065474,1241305256312.317,0.8510552624154984,0.834932760116195
1996.5,2.732559551219039,5726573344.926535,474.98819172296794,1744291978674.014,0.750994046842503,1.7957230243472808,5095377065.4355545,447.27265494411756,1259448224960.011,0.8485458107847644,0.832130449071689
1997.0,2.789060892824425,5767214495.972077,474.6027857600144,1768961322524.8347,0.7459397274410212,1.8273027704515723,5134140957.471356,447.9562099190502,1277850311639.3342,0.8460042197261007,0.8292927265808073
1997.5,2.8466614980223066,5807788844.105484,474.2279848051916,1793800718149.6218,0.7407957681781625,1.8593814223598677,5173079456.906954,448.63163986758013,1296508601153.1077,0.8434300485098787,0.8264193122248541
1998.0,2.9053764957764208,5848278979.426239,473.8477258331416,1818811395894.3108,0.7355613950161054,1.8919550813657746,5212189172.785707,449.29776671134863,1315419497818.97,0.8408228565307743,0.8235099183131336
1998.5,2.9652238878222352,5888666630.394142,473.45629165493375,1843992780830.6184,0.7302358206998095,1.925020062305418,5251466116.530474,449.9533299149674,1334578705754.5833,0.838182204515426,0.8205642686620485
1999.0,3.0262251346012268,5928730312.402827,473.0688329270303,1869343507957.584,0.7248182522673531,1.9585729607249562,5290905703.1766815,450.59698474847994,1353981343207.9912,0.8355076569249862,0.8175820658762466
1999.5,3.088405404276517,5968623830.186739,472.6716847534761,1894862458874.0247,0.7193078030606199,1.9926107071476113,5330502756.937528,451.22731320530676,1373622051076.0933,0.8327987847227755,0.8145630027148262
2000.0,3.1517935462515547,6008331250.061882,472.2666641431183,1920547855165.0564,0.71370366052663,2.0271306086866745,5370251520.322846,451.8428359356102,1393494924023.1907,0.8300551668091805,0.811506764905051
2000.5,3.2164218630327395,6047835819.129934,471.85574897318793,1946397925603.5818,0.7080050127228108,2.0621303791266863,5410145651.083256,452.4452077852514,1413593519743.0513,0.8272763916405974,0.8084130318222953
2001.0,3.282325753641609,6087137982.785688,471.4395141899441,1972410928587.261,0.7022110479169036,2.0976081582754165,5450178566.99065,453.0375454961907,1433911148527.4482,0.8244620589830384,0.8052814140123963
2001.5,3.349543275591801,6126272945.30652,471.01582227991224,1998585107187.5222,0.6963209621965879,2.133562521403049,5490353380.658878,453.74752701989513,1454441038293.5544,0.8216117811718139,0.8021115542159963
2002.0,3.418114669029216,6165222381.053105,470.58670885475357,2024918595489.4456,0.6903339751780304,2.1699924796188776,5530703372.349089,454.45451289408584,1475187249393.88,0.8187251868081844,0.7989030959275626
2002.5,3.488081874686713,6203967874.222494,470.15394513293467,2051409575119.5393,0.6842493063942379,2.2068974732058964,5571222350.131977,455.13548546360926,1496144163681.613,0.8158019019126004,0.7956556482609741
2003.0,3.559488067249967,6242490914.674254,469.7191212571282,2078056255419.9246,0.6780661750464901,2.244277358474296,5611901076.322464,455.7310119157082,1517259632286.6956,0.8128415734627172,0.7923688090135849
2003.5,3.6323772176476106,6280772893.700489,469.28759402262966,2104856861675.1184,0.6717837998406313,2.2821324762582065,5652719279.417642,456.24870419600563,1538514258196.4973,0.8098439765067065,0.7890419478268309
2004.0,3.70679369439776,6318795146.36591,469.0212506016018,2131810045752.3235,0.6654013988729679,2.320463692881153,5693656687.922477,456.74026186417296,1559969562532.081,0.8068089377154443,0.785674416522781
2004.5,3.782781909446674,6356540860.743341,468.7837931216705,2158931821797.8584,0.6589181877386662,2.359272403826405,5734704549.954012,457.20834791305884,1581618621970.174,0.8037361479176468,0.7822658212988928
2005.0,3.8603860106721437,6393992485.984536,468.5267520751247,2186223104307.9727,0.652333304405635,2.3985604698693876,5775853236.003923,457.56189685882094,1603454401755.0115,0.8006253186021705,0.7788157460226223
2005.5,3.939649632872219,6431131691.736083,468.2353681580481,2213679389330.0244,0.6456458749429808,2.438330113118535,5817081026.911474,456.379322476624,1625461687805.1416,0.7974761833665917,0.7753237771403569
2006.0,4.020616193788806,6468223849.933034,467.8868078174068,2241294486845.9463,0.6388550368759431,2.4785838265085194,5858191706.676262,455.64693683934564,1647494970495.0608,0.7942885178081553,0.7717895178714049
2006.5,4.103329198583984,6505278198.513638,467.4822094198549,2269061133214.553,0.6319600742284619,2.5193242968089424,5899220240.200769,455.11500243226897,1669592913021.7542,0.7910624371323367,0.7682128385352616
2007.0,4.187832406573648,6542285356.124661,467.02478985547606,2296972255540.1646,0.6249603069599794,2.5605543380624907,5940174953.741784,454.6652541409402,1691772248219.5056,0.7877979776159122,0.7645935201537615
2007.5,4.27416985181272,6579236519.951972,466.51760972341367,2325021089649.693,0.6178550817522472,2.6022768874192237,5981051125.632525,454.2428820214447,1714037417439.111,0.7844951430802543,0.7609313054354928
2008.0,4.362385742417917,6616123384.02232,465.92681040729474,2353201153384.378,0.6106437709190082,2.6444959529683048,6021837483.167017,453.82348996572347,1736387171801.4685,0.7811539332324033,0.7572259199198847
2008.5,4.452524281410969,6652937575.323503,464.5753677963954,2381501964500.537,0.6033257713957616,2.687217612086108,6062519038.98742,453.39712735489223,1758817712444.554,0.7777743573136371,0.7534770822785029
2009.0,4.5446294449863025,6689661621.43415,463.37886574705414,2404634427896.4985,0.5959005222099673,2.7304507401402462,6103078938.4865465,452.9605630342527,1781324209317.3967,0.7743564406630091,0.7496845093922038
2009.5,4.638744745082796,6726003793.56098,462.1738982830066,2423304268034.6396,0.5883905943175655,2.774207403388261,6143499502.269031,452.51358853156205,1803901526609.2493,0.7709002278041486,0.7458479188757141
2010.0,4.734912995263356,6761767749.471436,460.8865867323476,2441671941484.2065,0.5808153398520164,2.8185029509913737,6183762290.916181,452.05730955142565,1826544556859.2083,0.7674057837908158,0.7419670303791626
2010.5,4.833176133664259,6797017371.949407,459.53068592250486,2459696505180.3394,0.5731758205952852,2.8633558728106197,6223848260.531893,451.5933451989428,1849248360643.3508,0.7638731946318685,0.7380415662585628
2011.0,4.93357449942418,6831607712.40781,458.12660212270055,2477342317237.727,0.5654733062024984,2.9087874917487335,6263737827.778084,451.12346811022314,1872008203775.8928,0.760302567160697,0.7340712519870908
2011.5,5.036145263160028,6865423973.885262,456.6850684199677,2494578160262.409,0.5577091570351669,2.9548215502969324,6303483106.498322,450.6442876518302,1894819967740.8054,0.7566940322880752,0.7300558166760505
2012.0,5.140921170698657,6898487959.236266,455.20191490848794,2511375959472.526,0.5498848183722672,3.0014837388909266,6343168169.844444,450.1504153929536,1917681328479.3372,0.7530477578830266,0.7259949865014502
2012.5,5.247929608795544,6930812149.291233,453.6897152642763,2527709582968.883,0.5420018681312312,3.048801202098297,6382775588.56205,449.64391485079165,1940590836338.6804,0.7493639455884685,0.7218884839061471
2013.0,5.357191962413514,6962403115.652965,452.13756952501626,2543556570993.4155,0.5340620041729234,3.096802048594583,6422288498.920393,449.12647856426685,1963547338711.6797,0.7456428220648667,0.7177360396809568
2013.5,5.468723197130992,6993260982.653002,450.5439490922777,2558895074998.2466,0.526067025576871,3.1455148825153785,6461690415.114558,448.59957498052495,1986550339278.6755,0.7418846381114841,0.7135373933929484
2014.0,5.582531579509423,7023381432.564619,448.91518874561376,2573704828831.652,0.5180188270659476,3.1949683683873213,6500965112.2879925,448.080031078782,2009599140315.048,0.7380896597781496,0.7092922941080707
2014.5,5.698618556372215,7052757413.253988,447.2559906323741,2587967927215.043,0.5099193900844632,3.245190837673551,6540103211.708115,447.68410487779624,2032694580778.7979,0.7342581654236151,0.7050005002222538
2015.0,5.8169787579633345,7081565498.15994,445.55842139352245,2601668467220.7554,0.5017707712388617,3.2962099408080143,6579017245.818545,447.30919163163804,2055849786322.6165,0.7303904396882538,0.7006617754688795
2015.5,5.9376000943671166,7109865851.085461,443.8217786091968,2605425457875.4507,0.49357517616894286,3.348052346168803,6617663147.380799,446.9174951032517,2079065630625.5642,0.7264867426922499,0.6962758735509387
2016.0,6.060463924715827,7137180795.322464,441.95944069934546,2605847807360.083,0.48537587942372623,3.4007435342063177,6656024493.594563,446.4962644229719,2102337843787.783,0.7225473346840009,0.691842554556489
2016.5,6.185545277942609,7163442705.128433,439.99409869270227,2605482378440.8203,0.47718702662442103,3.454308036392964,6694083062.330114,446.04324464085613,2125662438344.7566,0.7185725066116894,0.6873615886019463
2017.0,6.312813101198907,7188776352.756678,437.9458953451313,2604198995226.6133,0.46901159043605023,3.5087696769084777,6731819801.517261,445.5599947833821,2149036299078.5908,0.714562584650949,0.6828327600187596
2017.5,6.442227979585244,7213322932.311007,435.82097877543356,2601812646857.18,0.4608531691906743,3.564151694667655,6769215298.843031,445.0492911037839,2172457192479.6797,0.7105179276509498,0.6782558708173019
2018.0,6.573739641937213,7237093671.612008,433.6256751248486,2598337717556.27,0.4527162341802141,3.6204767384538865,6806250021.950859,444.5141631530486,2195923769160.368,0.7064389239582549,0.6736307397197199
2018.5,6.70728524867133,7260096311.848314,431.36482246742406,2593791180571.5786,0.4446051988181309,3.677766763869473,6842930082.130653,443.95590792012933,2219435468165.3677,0.7023259880018562,0.6689571959395301
2019.0,6.842788358967177,7282335933.069853,429.0425139108686,2588192264647.136,0.4365244057434619,3.736042866704387,6879502537.319134,443.3602536696271,2242992318495.1147,0.6981795569377821,0.6642350782983073
2019.5,6.9801584123296,7303815651.395299,426.66247621698795,2581562219222.0312,0.42847811575551215,3.795325083008942,6915951717.091236,442.5320614275489,2266554271691.026,0.6940000919458233,0.6594642212050968
2020.0,7.119290618858029,7324537197.089149,424.2282612460747,2573924130124.2725,0.4204704980895436,3.855632179393912,6952244369.518454,441.2718380057,2289927224617.2544,0.6897881726484768,0.6546445497591179
2020.5,7.260066165722668,7344501388.404247,421.74334176473207,2565302761049.0376,0.41250562175894007,3.916981450440878,6988320103.630985,440.12515007466493,2313303434346.4653,0.685544853402522,0.6497763906413891
2021.0,7.402352662415168,7363708517.045017,419.2111586921814,2555724408275.5503,0.40458744780413247,3.9793885347780873,7024179357.052713,439.0118728966682,2336758803175.144,0.6812902939597407,0.6448598924196381
2021.5,7.546004761770778,7382158659.988226,416.6351438712052,2524258922723.07,0.39671982235059716,4.042867252453405,7059820490.725414,437.90193492756083,2360417200103.626,0.6770371521906446,0.6398950914223787
2022.0,7.69086490653063,7399138070.758408,413.76971853941444,2463114038357.848,0.38899816096067846,4.10742967192755,7095246530.995954,436.78627185725145,2384335338370.744,0.6727863484774539,0.6348822906079851
2022.5,7.836764162043119,7413746304.951241,410.3941273074334,2402335917866.674,0.3815516491747042,4.173085921733324,7130463686.120167,435.6614636200949,2408518664143.2217,0.6685387631041357,0.6298220078172441
2023.0,7.983523104647191,7426202528.393876,406.7375985415334,2342016795152.2637,0.3743776153712655,4.239843824594627,7165475828.486512,434.5266891175826,2432969302081.3174,0.6642952066365595,0.624714788644925
2023.5,8.130947054010864,7436696152.229679,402.9061039566988,2282271526887.299,0.3674730830302516,4.307708807246046,7200284944.147862,433.38248126665593,2457686236200.8438,0.6600564181811363,0.6195612007867797
2024.0,8.278814215041246,7445388052.283018,398.95515732430704,2223219290850.1265,0.360834658368623,4.37668395171223,7234891448.397222,432.2300340837198,2482665497396.9053,0.6558230643832708,0.6143618276899316
2024.5,8.426866380200543,7452415160.041251,394.92202656024637,2164975582075.667,0.35445849859468104,4.446770122277138,7269294419.212473,431.07082163769064,2507900313210.684,0.6515957392770922,0.6091172620858525
2025.0,8.574802979524586,7457895671.552009,390.8312965800288,2107648697271.2947,0.34834031724511855,4.517966131962576,7303491776.56005,429.9063919424178,2533381254535.4126,0.6473749650126467,0.6038280995355899
2025.5,8.722278360886031,7461932951.57905,386.7014542206256,2051337539203.2146,0.342475407246755,4.5902689284616836,7337480425.604229,428.73825865917553,2558216468020.903,0.6431611934603015,0.5984949320953625
2026.0,8.868901832533997,7464618795.24955,382.54798827286896,1996130552604.9324,0.33685867534095154,4.663673788159044,7371124305.932528,427.56278081024425,2580967025817.243,0.6389544099773485,0.5931199420725368
2026.5,9.014239908589609,7466036053.084912,378.3864427759179,1942105288490.4978,0.33148468263116726,4.7381745114993645,7404176690.447724,426.3671525860743,2603821754910.6753,0.6347540087912432,0.5877078998977999
2027.0,9.157820220648313,7465913504.315745,374.26605590515135,1889328458463.789,0.32634768821790955,4.813763615419913,7436657518.265923,425.17529653649626,2626746308924.4307,0.6305605416505792,0.5822595603936479
2027.5,9.29913662565374,7464251058.915361,370.1980273812778,1837856174328.8281,0.32144153728907254,4.890432507408275,7468581612.450936,424.01295935717206,2649713696534.2246,0.626374477658361,0.5767756759619727
2028.0,9.437655118862217,7461130788.280769,366.189816055894,1787733349183.2727,0.3167598295028959,4.968171563681066,7499960759.668737,422.8619765159515,2672699790535.6694,0.6221962153405892,0.5712570611547867
2028.5,9.572820236282494,7456631109.180559,362.1970472008539,1738994638718.9485,0.31229600495494536,5.046970046776686,7530822765.534944,421.7126095207781,2695677645685.4033,0.618026091851169,0.5657045850938552
2029.0,9.704061707092691,7450818450.074565,358.106173827602,1691662074158.3533,0.30804338740968124,5.126816065273827,7561373057.008008,420.54999845528465,2718618813768.4497,0.6138643730490367,0.560119152731492
2029.5,9.830801157093545,7443735856.479679,353.97078070754964,1645742547092.3525,0.30399523413777196,5.207696754115925,7591608690.9502125,419.373641053337,2741493050803.5835,0.6097110990640725,0.5545016632452641
2030.0,9.952458710278632,7435433103.961662,349.79930257726585,1601239130377.8916,0.3001447916296588,5.289598500006472,7621525112.749778,418.18393646752395,2764269492502.482,0.6055662773915982,0.5488530102830879
2030.5,10.068459374896586,7425959096.302793,344.77518263360116,1569337408921.4553,0.2964853153310383,5.372507138575334,7651116576.425805,417.0381718417112,2786917681114.78,0.6014298909570372,0.5431740615736272
2031.0,10.178239141511765,7415752621.214748,340.0348094961782,1538353170402.9846,0.29296114576034316,5.4564081068287225,7680382363.91025,415.9215419364546,2807647940305.227,0.5973019061831586,0.5374656444081812
2031.5,10.281250761252078,7404837549.888244,335.3901744123176,1507857953564.0117,0.2895679393193767,5.54128654674543,7709229340.281433,414.79290607408325,2827251965549.965,0.5931814784077247,0.5317317364134381
2032.0,10.376968998462695,7393198557.679228,330.80881408474585,1477879210558.54,0.2863032376699839,5.627127365071847,7737619273.982666,413.63877930673664,2845957165221.97,0.589068210560224,0.5259747784135181
2032.5,10.464898464479358,7380815976.017625,326.2855369511841,1448425609754.537,0.283162744347547,5.713915603365574,7765531203.692223,412.4548618942911,2863338648680.406,0.5849621091875604,0.5201941867237939
2033.0,10.54458104005396,7367357214.0478,321.8158521761228,1419087325584.9417,0.2800848399268186,5.801636910557081,7792925890.239733,411.2348198307744,2879338097486.06,0.5808634338747722,0.5143885520069945
2033.5,10.615602162688413,7352819696.326033,317.4165238326862,1389903736061.7917,0.2770692793599506,5.890277839507776,7819767449.98485,409.9751690495296,2893913474043.1543,0.5767729020817661,0.508556325026442
2034.0,10.677595897104531,7337212931.203794,313.1058272416499,1360911517637.6643,0.2741157339208193,5.979825964265653,7846023612.760761,408.6741447566855,2907041211914.0835,0.5726917123053784,0.502695844888141
2034.5,10.730252303408367,7320539596.962595,308.9026821352575,1332144815932.7478,0.27122379694583926,6.070269838865456,7871665957.125397,407.33109809338134,2916530031688.8423,0.5686215630397183,0.4968053737621855
2035.0,10.773322043895353,7302662169.170536,304.8312736202888,1303635354074.9763,0.2683929892119822,6.161598784212467,7896563083.005094,405.9226912988684,2922662997728.386,0.5645636708785795,0.4908870936411157
2035.5,10.806618740880612,7283628788.040124,300.90664408289496,1275412656192.0012,0.26562276408457286,6.253802516394961,7920618459.88192,404.43983657800544,2927293257501.9434,0.5605199794554779,0.4849426465480296
2036.0,10.830019528750883,7263493922.268518,297.1425938695352,1247503845321.3186,0.26291251219016487,6.34687064175374,7943840323.466257,402.8978659581291,2930273669659.5195,0.5564938306990688,0.4789703854603547
2036.5,10.843464176146975,7242317148.812434,293.55149395696924,1219933697062.3372,0.26026156651885707,6.440792017744168,7966227423.850076,401.3039023195071,2931377552319.312,0.5524889496227141,0.4729691126902716
2037.0,10.846953092971521,7220162027.61395,290.14422096571303,1192724692230.864,0.2576692074125996,6.5355538780733,7987766371.624233,399.6597626758589,2930996320939.494,0.5485093740255085,0.4669385063232673
2037.5,10.840544482826525,7197095083.8548155,286.93146428228,1165897074040.0745,0.25513466744160895,6.631140767577594,8008548963.820938,397.9666705183337,2929260384641.075,0.5445596737876772,0.46087829127638036
2038.0,10.82435085650932,7173185137.3903885,283.92186466664765,1139468959589.8406,0.2526571361592738,6.7275334520343595,8028618147.1019945,396.22788230027857,2926318050549.53,0.5406446910160488,0.4547884578500876
